autoCalcCalories,endTimeGMT,ownerProfileImageUrlMedium,activityType_trimmable,startTimeGMT,aerobicTrainingEffectMessage,elevationGain,averageHR,beginPackWeight,avgRespirationRate,activityType_isHidden,fastestSplit_1609,eventType_sortOrder,maxVerticalSpeed,endLongitude,sportTypeId,elevationCorrected,activityTrainingLoad,maxRunningCadenceInStepsPerMinute,steps,fastestSplit_5000,minRespirationRate,movingDuration,beginTimestamp,ownerFullName,pr,ownerProfileImageUrlLarge,eventType_typeKey,waterEstimated,activityType_parentTypeId,totalReps,minElevation,hrTimeInZone_2,isAtpActivity,summarizedDiveInfo_summarizedDiveGases,startTimeLocal,elevationLoss,hasIntensityIntervals,parent,powerTimeInZone_3,isFavorite,avgVerticalRatio,vigorousIntensityMinutes,totalSets,cloudPositioningStatus,fastestSplit_21098,activityType_typeId,calendarEventUuid,averageSpeed,averageRunningCadenceInStepsPerMinute,hasImages,decoDive,ownerDisplayName,favorite,purposeful,qualifyingDive,manufacturer,isPR,isElevationCorrected,isParent,manualActivity,maxDoubleCadence,splitSummaries,avgPower,trainingEffectLabel,privacy_typeKey,avgElevation,avgGradeAdjustedSpeed,isDecoDive,activeSets,vO2MaxValue,endLatitude,startLongitude,atpActivity,deviceId,anaerobicTrainingEffect,timeZoneId,maxPower,anaerobicTrainingEffectMessage,ownerId,powerTimeInZone_4,differenceBodyBattery,powerTimeInZone_5,isAutoCalcCalories,userPro,privacy_typeId,maxElevation,distance,courseId,maxSpeed,startLatitude,hrTimeInZone_4,aerobicTrainingEffect,elapsedDuration,hasHeatMap,avgVerticalOscillation,locationName,moderateIntensityMinutes,calories,powerTimeInZone_2,maxHR,activityId,lapCount,workoutId,maxRespirationRate,hasVideo,isManualActivity,hasSplits,hasPolyline,ownerProfileImageUrlSmall,activityType_restricted,avgGroundContactTime,minActivityLapDuration,activityName,activityType_typeKey,fastestSplit_1000,summarizedExerciseSets,powerTimeInZone_1,avgStrideLength,hrTimeInZone_1,eventType_typeId,fastestSplit_10000,normPower,isPurposeful,hrTimeInZone_5,activityUUID,bmrCalories,userRoles,duration,hrTimeInZone_3
False,2026-09-24 08:37:31,https://s3.amazonaws.com/garmin-connect-prod/profile_images/6dd3e63b-1cf6-47dd-a308-0af6c5311562-prfr.png,True,2026-09-24 08:11:06,IMPROVING_AEROBIC_BASE_8,42.0,158.0,,,False,618.5759887695312,10,0.6000003814697266,-3.013147171586752,1,False,95.66276550292969,170.0,4252,,,1583.7210083007812,1790237466000,Macayla,False,https://s3.amazonaws.com/garmin-connect-prod/profile_images/6dd3e63b-1cf6-47dd-a308-0af6c5311562-prof.png,uncategorized,393.0,17,,13.600000381469727,135.998,False,[],2026-09-24 09:11:06,33.0,False,False,352.936,False,9.619999885559082,24,,,,1,,2.5280001163482666,160.984375,False,False,4d294da0-1d36-44c4-a103-1eeaab5f58df,False,False,False,GARMIN,False,False,False,False,170.0,"[{""noOfSplits"": 1, ""totalAscent"": 42.0, ""duration"": 1585.115966796875, ""splitType"": ""INTERVAL_ACTIVE"", ""maxElevationGain"": 42.0, ""averageElevationGain"": 42.0, ""maxDistance"": 4006, ""maxDistanceWithPrecision"": 4006.43994140625, ""distance"": 4007.1298828125, ""averageSpeed"": 2.5280001163482666, ""maxSpeed"": 2.697000026702881, ""elevationLoss"": 33.0, ""avgStepFrequency"": 160.96875, ""avgStepLength"": 0.9434000244140626, ""verticalRatio"": 9.619999885559082, ""verticalOscillation"": 9.05999984741211, ""avgGroundContactTime"": 284.6000061035156}, {""noOfSplits"": 1, ""totalAscent"": 0.0, ""duration"": 8.001999855041504, ""splitType"": ""RWD_WALK"", ""maxElevationGain"": 0.0, ""averageElevationGain"": 0.0, ""maxDistance"": 9, ""maxDistanceWithPrecision"": 9.5600004196167, ""distance"": 9.5600004196167, ""averageSpeed"": 1.1950000524520874, ""maxSpeed"": 1.5870000123977661, ""elevationLoss"": 0.0, ""avgStepFrequency"": 40.125, ""avgStepLength"": 0.7390000000000001, ""verticalRatio"": 7.829999923706055, ""verticalOscillation"": 5.429999923706055}, {""noOfSplits"": 1, ""totalAscent"": 42.0, ""duration"": 1576.7919921875, ""splitType"": ""RWD_RUN"", ""maxElevationGain"": 42.0, ""averageElevationGain"": 42.0, ""maxDistance"": 3996, ""maxDistanceWithPrecision"": 3996.8798828125, ""distance"": 3997.570068359375, ""averageSpeed"": 2.5350000858306885, ""maxSpeed"": 2.697000026702881, ""elevationLoss"": 33.0, ""avgStepFrequency"": 161.578125, ""avgStepLength"": 0.9435999755859377, ""verticalRatio"": 9.619999885559082, ""verticalOscillation"": 9.069999694824219, ""avgGroundContactTime"": 284.6000061035156}]",251.0,AEROBIC_BASE,subscribers,26.89627758832384,2.5759999752044673,False,,46.0,53.36130657233298,-3.0133788473904133,False,3624601887,0.0,159,434.0,NO_ANAEROBIC_BENEFIT_0,143088564,109.003,-7,58.001,False,False,3,37.599998474121094,4007.179931640625,,2.697000026702881,53.361471612006426,938.433,3.200000047683716,1585.115966796875,False,9.05999984741211,Wirral,1,269.0,680.451,174.0,24478880392,5,,,False,False,True,True,https://s3.amazonaws.com/garmin-connect-prod/profile_images/6dd3e63b-1cf6-47dd-a308-0af6c5311562-prth.png,False,284.6000061035156,2.3410000801086426,Wirral Running,running,384.052001953125,,346.996,94.34000244140626,25.999,9,,261.0,False,0.0,3a8ae707-6ee4-4857-8814-30d7333840b5,32.0,"[""SCOPE_ATP_READ"", ""SCOPE_COMMUNITY_COURSE_ADMIN_READ"", ""SCOPE_GCX_KID_WRITE"", ""SCOPE_DT_ACTIVE_INTELLIGENCE_READ"", ""SCOPE_COMMUNITY_COURSE_WRITE"", ""SCOPE_GCX_KID_ADMIN_READ"", ""SCOPE_CONNECT_WEB_TEMPLATE_RENDER"", ""SCOPE_ACTIVITY_DETECTION_READ"", ""SCOPE_OMT_SUBSCRIPTION_ADMIN_READ"", ""SCOPE_DI_OAUTH_2_MANAGED_STATUS_ADMIN_WRITE"", ""SCOPE_CONNECT_READ"", ""SCOPE_GCX_PET_READ"", ""SCOPE_GOLF_API_READ"", ""SCOPE_DI_OAUTH_2_DEVICE_REVOCATION_WRITE"", ""SCOPE_GCX_PET_WRITE"", ""SCOPE_DI_OAUTH_2_CREATE_DI_USER"", ""SCOPE_DIVE_API_WRITE"", ""SCOPE_DIVE_API_READ"", ""SCOPE_DI_OAUTH_2_CLIENT_READ"", ""SCOPE_CONNECT_WRITE"", ""SCOPE_CONNECT_MCT_DAILY_LOG_READ"", ""SCOPE_CONNECT_API_CREATE_UPDATE_USER"", ""SCOPE_MESSAGE_GENERATION_READ"", ""SCOPE_DI_OAUTH_2_CLIENT_REVOCATION_ADMIN"", ""SCOPE_GCX_PET_ADMIN_READ"", ""SCOPE_CONNECT_NON_SOCIAL_SHARED_READ"", ""SCOPE_DI_OAUTH_2_PRERELEASE_PERMISSIONS_ADMIN_WRITE"", ""SCOPE_DI_OAUTH_2_TOKEN_ADMIN"", ""SCOPE_ATP_WRITE"", ""SCOPE_GCX_KID_READ"", ""ROLE_CONNECTUSER"", ""ROLE_FITNESS_USER"", ""ROLE_WELLNESS_USER"", ""ROLE_GARMIN_USER""]",1585.115966796875,467.958
False,2026-09-22 19:35:17,https://s3.amazonaws.com/garmin-connect-prod/profile_images/6dd3e63b-1cf6-47dd-a308-0af6c5311562-prfr.png,True,2026-09-22 18:35:05,HIGHLY_IMPROVING_VO2_MAX_16,6.0,173.0,,,False,2958.094970703125,10,0.40000009536743164,-3.0957147013396025,1,False,323.8274230957031,242.0,3326,,,881.0,1790102105000,Macayla,False,https://s3.amazonaws.com/garmin-connect-prod/profile_images/6dd3e63b-1cf6-47dd-a308-0af6c5311562-prof.png,uncategorized,65.0,17,,-7.0,176.984,False,[],2026-09-22 19:35:05,19.0,False,False,0.0,False,9.960000038146973,47,,COMPLETE,,1,,0.5350000262260437,26.015625,False,False,4d294da0-1d36-44c4-a103-1eeaab5f58df,False,False,False,GARMIN,False,False,False,False,242.0,"[{""noOfSplits"": 102, ""totalAscent"": 300.0, ""duration"": 1195.2340087890625, ""splitType"": ""RWD_WALK"", ""maxElevationGain"": 100.0, ""averageElevationGain"": 0.0, ""maxDistance"": 98, ""maxDistanceWithPrecision"": 98.45999908447266, ""distance"": 713.6300048828125, ""averageSpeed"": 0.597000002861023, ""maxSpeed"": 1.8380000591278076, ""elevationLoss"": 16.0, ""avgStepFrequency"": 39.21875, ""avgStepLength"": 0.7352999877929688, ""verticalRatio"": 8.1899995803833, ""verticalOscillation"": 5.379999923706055, ""avgGroundContactTime"": 428.70001220703125}, {""noOfSplits"": 45, ""totalAscent"": 300.0, ""duration"": 520.0020141601562, ""splitType"": ""RWD_RUN"", ""maxElevationGain"": 100.0, ""averageElevationGain"": 0.0, ""maxDistance"": 22, ""maxDistanceWithPrecision"": 22.270000457763672, ""distance"": 306.6300048828125, ""averageSpeed"": 0.5899999737739563, ""maxSpeed"": 2.6689999103546143, ""elevationLoss"": 3.0, ""avgStepFrequency"": 86.9375, ""avgStepLength"": 0.6475, ""verticalRatio"": 10.600000381469727, ""verticalOscillation"": 5.70999984741211, ""avgGroundContactTime"": 295.29998779296875}, {""noOfSplits"": 109, ""totalAscent"": 0.0, ""duration"": 1726.2320556640625, ""splitType"": ""RWD_STAND"", ""maxElevationGain"": 0.0, ""averageElevationGain"": 0.0, ""maxDistance"": 58, ""maxDistanceWithPrecision"": 58.02000045776367, ""distance"": 822.3099975585938, ""averageSpeed"": 0.47600001096725464, ""maxSpeed"": 1.0360000133514404, ""elevationLoss"": 0.0, ""avgStepFrequency"": 8.78125}, {""noOfSplits"": 1, ""totalAscent"": 600.0, ""duration"": 3441.5009765625, ""splitType"": ""INTERVAL_ACTIVE"", ""maxElevationGain"": 600.0, ""averageElevationGain"": 600.0, ""maxDistance"": 1839, ""maxDistanceWithPrecision"": 1839.489990234375, ""distance"": 1839.6500244140625, ""averageSpeed"": 0.5350000262260437, ""maxSpeed"": 2.6689999103546143, ""elevationLoss"": 19.0, ""avgStepFrequency"": 26.0, ""avgStepLength"": 0.6707000122070313, ""verticalRatio"": 9.960000038146973, ""verticalOscillation"": 5.529999923706055, ""avgGroundContactTime"": 303.5}]",14.0,VO2MAX,subscribers,-3.1484883680289912,0.30300000309944153,False,,,53.4118077903986,-3.0932270362973213,False,3624601887,3.0999999046325684,159,258.0,IMPROVING_ANAEROBIC_BASE_2,143088564,0.0,-14,0.0,False,False,3,8.0,1839.6500244140625,,2.668999910354614,53.412092104554176,1145.015,4.900000095367432,3612.634033203125,False,5.529999923706055,Wirral,8,586.0,8.993,198.0,24461160942,2,,,False,False,True,True,https://s3.amazonaws.com/garmin-connect-prod/profile_images/6dd3e63b-1cf6-47dd-a308-0af6c5311562-prth.png,False,303.5,1549.3990478515625,Wirral Running,running,1848.594970703125,,33.003,67.07000122070313,50.001,9,,40.0,False,1546.961,dddd00d8-1764-429d-88bd-61a82fb2c798,69.0,"[""SCOPE_ATP_READ"", ""SCOPE_COMMUNITY_COURSE_ADMIN_READ"", ""SCOPE_GCX_KID_WRITE"", ""SCOPE_DT_ACTIVE_INTELLIGENCE_READ"", ""SCOPE_COMMUNITY_COURSE_WRITE"", ""SCOPE_GCX_KID_ADMIN_READ"", ""SCOPE_CONNECT_WEB_TEMPLATE_RENDER"", ""SCOPE_ACTIVITY_DETECTION_READ"", ""SCOPE_OMT_SUBSCRIPTION_ADMIN_READ"", ""SCOPE_DI_OAUTH_2_MANAGED_STATUS_ADMIN_WRITE"", ""SCOPE_CONNECT_READ"", ""SCOPE_GCX_PET_READ"", ""SCOPE_GOLF_API_READ"", ""SCOPE_DI_OAUTH_2_DEVICE_REVOCATION_WRITE"", ""SCOPE_GCX_PET_WRITE"", ""SCOPE_DI_OAUTH_2_CREATE_DI_USER"", ""SCOPE_DIVE_API_WRITE"", ""SCOPE_DIVE_API_READ"", ""SCOPE_DI_OAUTH_2_CLIENT_READ"", ""SCOPE_CONNECT_WRITE"", ""SCOPE_CONNECT_MCT_DAILY_LOG_READ"", ""SCOPE_CONNECT_API_CREATE_UPDATE_USER"", ""SCOPE_MESSAGE_GENERATION_READ"", ""SCOPE_DI_OAUTH_2_CLIENT_REVOCATION_ADMIN"", ""SCOPE_GCX_PET_ADMIN_READ"", ""SCOPE_CONNECT_NON_SOCIAL_SHARED_READ"", ""SCOPE_DI_OAUTH_2_PRERELEASE_PERMISSIONS_ADMIN_WRITE"", ""SCOPE_DI_OAUTH_2_TOKEN_ADMIN"", ""SCOPE_ATP_WRITE"", ""SCOPE_GCX_KID_READ"", ""ROLE_CONNECTUSER"", ""ROLE_FITNESS_USER"", ""ROLE_WELLNESS_USER"", ""ROLE_GARMIN_USER""]",3441.5009765625,512.035
False,2026-09-20 19:10:54,https://s3.amazonaws.com/garmin-connect-prod/profile_images/6dd3e63b-1cf6-47dd-a308-0af6c5311562-prfr.png,True,2026-09-20 18:02:23,IMPROVING_AEROBIC_BASE_8,,150.0,,,False,,10,,,1,False,100.0614013671875,158.0,10336,,,4095.947967529297,1789927343000,Macayla,False,https://s3.amazonaws.com/garmin-connect-prod/profile_images/6dd3e63b-1cf6-47dd-a308-0af6c5311562-prof.png,uncategorized,1066.0,1,,,427.983,False,[],2026-09-20 19:02:23,,False,False,389.96,False,9.960000038146973,65,,,,18,,2.437000036239624,152.3125,False,False,4d294da0-1d36-44c4-a103-1eeaab5f58df,False,False,False,GARMIN,False,False,False,False,158.0,"[{""noOfSplits"": 1, ""duration"": 4108.923828125, ""splitType"": ""INTERVAL_ACTIVE"", ""maxDistance"": 10012, ""maxDistanceWithPrecision"": 10012.330078125, ""distance"": 10012.330078125, ""averageSpeed"": 2.437000036239624, ""maxSpeed"": 3.190999984741211, ""avgStepFrequency"": 152.3125, ""avgStepLength"": 0.9605000000000001, ""verticalRatio"": 9.960000038146973, ""verticalOscillation"": 9.540000152587892, ""avgGroundContactTime"": 303.6000061035156}, {""noOfSplits"": 5, ""duration"": 17.000999450683594, ""splitType"": ""RWD_WALK"", ""maxDistance"": 2, ""maxDistanceWithPrecision"": 2.619999885559082, ""distance"": 2.619999885559082, ""averageSpeed"": 0.15399999916553497, ""maxSpeed"": 0.9139999747276306, ""avgStepFrequency"": 63.515625, ""verticalOscillation"": 5.25999984741211}, {""noOfSplits"": 1, ""duration"": 4091.89697265625, ""splitType"": ""RWD_RUN"", ""maxDistance"": 10009, ""maxDistanceWithPrecision"": 10009.7099609375, ""distance"": 10009.7099609375, ""averageSpeed"": 2.446000099182129, ""maxSpeed"": 3.190999984741211, ""avgStepFrequency"": 152.671875, ""avgStepLength"": 0.9605000000000001, ""verticalRatio"": 9.960000038146973, ""verticalOscillation"": 9.55, ""avgGroundContactTime"": 303.6000061035156}]",224.0,AEROBIC_BASE,subscribers,,,False,,,,,False,3624601887,0.0,159,314.0,NO_ANAEROBIC_BENEFIT_0,143088564,6.0,-11,0.0,False,False,3,,10012.3203125,,3.190999984741211,,57.001,3.299999952316284,4111.0029296875,False,9.540000152587892,,2,601.0,880.162,169.0,24436528579,11,,,False,False,True,False,https://s3.amazonaws.com/garmin-connect-prod/profile_images/6dd3e63b-1cf6-47dd-a308-0af6c5311562-prth.png,False,303.6000061035156,3.5810000896453857,Treadmill Running,treadmill_running,,,2797.818,96.05000000000001,29.0,9,4108.923828125,227.0,False,0.0,a69cf220-4c10-4193-9b12-699492ac59ad,82.0,"[""SCOPE_ATP_READ"", ""SCOPE_COMMUNITY_COURSE_ADMIN_READ"", ""SCOPE_GCX_KID_WRITE"", ""SCOPE_DT_ACTIVE_INTELLIGENCE_READ"", ""SCOPE_COMMUNITY_COURSE_WRITE"", ""SCOPE_GCX_KID_ADMIN_READ"", ""SCOPE_CONNECT_WEB_TEMPLATE_RENDER"", ""SCOPE_ACTIVITY_DETECTION_READ"", ""SCOPE_OMT_SUBSCRIPTION_ADMIN_READ"", ""SCOPE_DI_OAUTH_2_MANAGED_STATUS_ADMIN_WRITE"", ""SCOPE_CONNECT_READ"", ""SCOPE_GCX_PET_READ"", ""SCOPE_GOLF_API_READ"", ""SCOPE_DI_OAUTH_2_DEVICE_REVOCATION_WRITE"", ""SCOPE_GCX_PET_WRITE"", ""SCOPE_DI_OAUTH_2_CREATE_DI_USER"", ""SCOPE_DIVE_API_WRITE"", ""SCOPE_DIVE_API_READ"", ""SCOPE_DI_OAUTH_2_CLIENT_READ"", ""SCOPE_CONNECT_WRITE"", ""SCOPE_CONNECT_MCT_DAILY_LOG_READ"", ""SCOPE_CONNECT_API_CREATE_UPDATE_USER"", ""SCOPE_MESSAGE_GENERATION_READ"", ""SCOPE_DI_OAUTH_2_CLIENT_REVOCATION_ADMIN"", ""SCOPE_GCX_PET_ADMIN_READ"", ""SCOPE_CONNECT_NON_SOCIAL_SHARED_READ"", ""SCOPE_DI_OAUTH_2_PRERELEASE_PERMISSIONS_ADMIN_WRITE"", ""SCOPE_DI_OAUTH_2_TOKEN_ADMIN"", ""SCOPE_ATP_WRITE"", ""SCOPE_GCX_KID_READ"", ""ROLE_CONNECTUSER"", ""ROLE_FITNESS_USER"", ""ROLE_WELLNESS_USER"", ""ROLE_GARMIN_USER""]",4108.923828125,3577.955
False,2026-09-20 15:29:42,https://s3.amazonaws.com/garmin-connect-prod/profile_images/6dd3e63b-1cf6-47dd-a308-0af6c5311562-prfr.png,True,2026-09-20 14:56:35,IMPROVING_AEROBIC_BASE_8,4.0,145.0,,,False,,10,0.4000005722045899,-3.093446306884289,1,False,105.06663513183594,250.0,1604,,,349.0,1789916195000,Macayla,False,https://s3.amazonaws.com/garmin-connect-prod/profile_images/6dd3e63b-1cf6-47dd-a308-0af6c5311562-prof.png,uncategorized,27.0,17,,-10.399999618530273,364.993,False,[],2026-09-20 15:56:35,20.0,False,False,0.0,False,9.479999542236328,16,,COMPLETE,,1,,0.4740000069141388,21.21875,False,False,4d294da0-1d36-44c4-a103-1eeaab5f58df,False,False,False,GARMIN,False,False,False,False,250.0,"[{""noOfSplits"": 99, ""totalAscent"": 0.0, ""duration"": 1017.3829956054688, ""splitType"": ""RWD_STAND"", ""maxElevationGain"": 0.0, ""averageElevationGain"": 0.0, ""maxDistance"": 61, ""maxDistanceWithPrecision"": 61.310001373291016, ""distance"": 408.6700134277344, ""averageSpeed"": 0.4020000100135803, ""maxSpeed"": 0.25200000405311584, ""elevationLoss"": 0.0, ""avgStepFrequency"": 6.28125}, {""noOfSplits"": 27, ""totalAscent"": 100.0, ""duration"": 207.0290069580078, ""splitType"": ""RWD_RUN"", ""maxElevationGain"": 100.0, ""averageElevationGain"": 0.0, ""maxDistance"": 21, ""maxDistanceWithPrecision"": 21.93000030517578, ""distance"": 129.4199981689453, ""averageSpeed"": 0.625, ""maxSpeed"": 2.500999927520752, ""elevationLoss"": 3.0, ""avgStepFrequency"": 91.828125, ""avgStepLength"": 0.7002999877929688, ""verticalRatio"": 9.960000038146973, ""verticalOscillation"": 5.5, ""avgGroundContactTime"": 311.29998779296875}, {""noOfSplits"": 96, ""totalAscent"": 300.0, ""duration"": 762.9849853515625, ""splitType"": ""RWD_WALK"", ""maxElevationGain"": 200.0, ""averageElevationGain"": 0.0, ""maxDistance"": 133, ""maxDistanceWithPrecision"": 133.22000122070312, ""distance"": 410.3800048828125, ""averageSpeed"": 0.5379999876022339, ""maxSpeed"": 2.0429999828338623, ""elevationLoss"": 17.0, ""avgStepFrequency"": 30.78125, ""avgStepLength"": 0.9202000122070314, ""verticalRatio"": 7.369999885559082, ""verticalOscillation"": 5.240000152587891, ""avgGroundContactTime"": 440.6000061035156}]",11.0,AEROBIC_BASE,subscribers,-0.09813788542209947,0.2290000021457672,False,,,53.41199495829642,-3.0935143679380417,False,3624601887,2.0999999046325684,159,233.0,MAINTAINING_ANAEROBIC_BASE_1,143088564,0.0,-5,0.0,False,False,3,11.199999809265137,941.8200073242188,,2.500999927520752,53.41214222833514,506.516,3.0999999046325684,1987.3399658203125,False,5.3599998474121096,Wirral,9,266.0,1.999,192.0,24435444842,1,,,False,False,True,True,https://s3.amazonaws.com/garmin-connect-prod/profile_images/6dd3e63b-1cf6-47dd-a308-0af6c5311562-prth.png,False,321.70001220703125,1987.3399658203125,Wirral Running,running,,,11.001,74.12999877929688,146.0,9,,46.0,False,340.998,af0bf10c-831b-454b-81e4-b793bc1ae1c7,40.0,"[""SCOPE_ATP_READ"", ""SCOPE_COMMUNITY_COURSE_ADMIN_READ"", ""SCOPE_GCX_KID_WRITE"", ""SCOPE_DT_ACTIVE_INTELLIGENCE_READ"", ""SCOPE_COMMUNITY_COURSE_WRITE"", ""SCOPE_GCX_KID_ADMIN_READ"", ""SCOPE_CONNECT_WEB_TEMPLATE_RENDER"", ""SCOPE_ACTIVITY_DETECTION_READ"", ""SCOPE_OMT_SUBSCRIPTION_ADMIN_READ"", ""SCOPE_DI_OAUTH_2_MANAGED_STATUS_ADMIN_WRITE"", ""SCOPE_CONNECT_READ"", ""SCOPE_GCX_PET_READ"", ""SCOPE_GOLF_API_READ"", ""SCOPE_DI_OAUTH_2_DEVICE_REVOCATION_WRITE"", ""SCOPE_GCX_PET_WRITE"", ""SCOPE_DI_OAUTH_2_CREATE_DI_USER"", ""SCOPE_DIVE_API_WRITE"", ""SCOPE_DIVE_API_READ"", ""SCOPE_DI_OAUTH_2_CLIENT_READ"", ""SCOPE_CONNECT_WRITE"", ""SCOPE_CONNECT_MCT_DAILY_LOG_READ"", ""SCOPE_CONNECT_API_CREATE_UPDATE_USER"", ""SCOPE_MESSAGE_GENERATION_READ"", ""SCOPE_DI_OAUTH_2_CLIENT_REVOCATION_ADMIN"", ""SCOPE_GCX_PET_ADMIN_READ"", ""SCOPE_CONNECT_NON_SOCIAL_SHARED_READ"", ""SCOPE_DI_OAUTH_2_PRERELEASE_PERMISSIONS_ADMIN_WRITE"", ""SCOPE_DI_OAUTH_2_TOKEN_ADMIN"", ""SCOPE_ATP_WRITE"", ""SCOPE_GCX_KID_READ"", ""ROLE_CONNECTUSER"", ""ROLE_FITNESS_USER"", ""ROLE_WELLNESS_USER"", ""ROLE_GARMIN_USER""]",1987.3399658203125,310.008
False,2026-09-17 19:37:55,https://s3.amazonaws.com/garmin-connect-prod/profile_images/6dd3e63b-1cf6-47dd-a308-0af6c5311562-prfr.png,True,2026-09-17 18:59:10,MAINTAINING_AEROBIC_FITNESS_1,,140.0,,,False,,10,,,1,False,60.70439147949219,157.0,5538,2325.468994140625,,2215.032012939453,1789671550000,Macayla,False,https://s3.amazonaws.com/garmin-connect-prod/profile_images/6dd3e63b-1cf6-47dd-a308-0af6c5311562-prof.png,uncategorized,476.0,1,,,647.967,False,[],2026-09-17 19:59:10,,False,False,33.002,False,10.270000457763672,31,,,,18,,2.1589999198913574,143.671875,False,False,4d294da0-1d36-44c4-a103-1eeaab5f58df,False,False,False,GARMIN,False,False,False,False,157.0,"[{""noOfSplits"": 7, ""duration"": 36.45199966430664, ""splitType"": ""RWD_WALK"", ""maxDistance"": 4, ""maxDistanceWithPrecision"": 4.400000095367432, ""distance"": 4.400000095367432, ""averageSpeed"": 0.12099999934434891, ""maxSpeed"": 1.1480000019073486, ""avgStepFrequency"": 49.78125, ""verticalOscillation"": 5.279999923706055, ""avgGroundContactTime"": 427.0}, {""noOfSplits"": 7, ""duration"": 74.9990005493164, ""splitType"": ""RWD_STAND"", ""maxDistance"": 0, ""maxDistanceWithPrecision"": 0.0, ""distance"": 0.0, ""averageSpeed"": 0.0, ""maxSpeed"": 0.0, ""avgStepFrequency"": 13.5625}, {""noOfSplits"": 1, ""duration"": 2213.9990234375, ""splitType"": ""RWD_RUN"", ""maxDistance"": 5017, ""maxDistanceWithPrecision"": 5017.31005859375, ""distance"": 5017.31005859375, ""averageSpeed"": 2.2660000324249268, ""maxSpeed"": 2.930000066757202, ""avgStepFrequency"": 150.015625, ""avgStepLength"": 0.9059000244140626, ""verticalRatio"": 10.270000457763672, ""verticalOscillation"": 9.290000152587892, ""avgGroundContactTime"": 313.6000061035156}, {""noOfSplits"": 1, ""duration"": 2325.468994140625, ""splitType"": ""INTERVAL_ACTIVE"", ""maxDistance"": 5021, ""maxDistanceWithPrecision"": 5021.7099609375, ""distance"": 5021.7099609375, ""averageSpeed"": 2.1589999198913574, ""maxSpeed"": 2.930000066757202, ""avgStepFrequency"": 143.65625, ""avgStepLength"": 0.9059000244140626, ""verticalRatio"": 10.270000457763672, ""verticalOscillation"": 9.280000305175781, ""avgGroundContactTime"": 313.70001220703125}]",199.0,AEROBIC_BASE,subscribers,,,False,,,,,False,3624601887,0.0,159,286.0,NO_ANAEROBIC_BENEFIT_0,143088564,0.0,-6,0.0,False,False,3,,5021.7001953125,,2.930000066757202,,2.002,2.700000047683716,2325.468994140625,False,9.280000305175781,,6,316.0,91.982,161.0,24400448716,6,,,False,False,True,False,https://s3.amazonaws.com/garmin-connect-prod/profile_images/6dd3e63b-1cf6-47dd-a308-0af6c5311562-prth.png,False,313.70001220703125,111.58699798583984,Treadmill Running,treadmill_running,,,2029.929,90.59000244140626,209.658,9,,208.0,False,0.0,a8619b12-9bf2-4f83-9c2b-8f8352c81629,47.0,"[""SCOPE_ATP_READ"", ""SCOPE_COMMUNITY_COURSE_ADMIN_READ"", ""SCOPE_GCX_KID_WRITE"", ""SCOPE_DT_ACTIVE_INTELLIGENCE_READ"", ""SCOPE_COMMUNITY_COURSE_WRITE"", ""SCOPE_GCX_KID_ADMIN_READ"", ""SCOPE_CONNECT_WEB_TEMPLATE_RENDER"", ""SCOPE_ACTIVITY_DETECTION_READ"", ""SCOPE_OMT_SUBSCRIPTION_ADMIN_READ"", ""SCOPE_DI_OAUTH_2_MANAGED_STATUS_ADMIN_WRITE"", ""SCOPE_CONNECT_READ"", ""SCOPE_GCX_PET_READ"", ""SCOPE_GOLF_API_READ"", ""SCOPE_DI_OAUTH_2_DEVICE_REVOCATION_WRITE"", ""SCOPE_GCX_PET_WRITE"", ""SCOPE_DI_OAUTH_2_CREATE_DI_USER"", ""SCOPE_DIVE_API_WRITE"", ""SCOPE_DIVE_API_READ"", ""SCOPE_DI_OAUTH_2_CLIENT_READ"", ""SCOPE_CONNECT_WRITE"", ""SCOPE_CONNECT_MCT_DAILY_LOG_READ"", ""SCOPE_CONNECT_API_CREATE_UPDATE_USER"", ""SCOPE_MESSAGE_GENERATION_READ"", ""SCOPE_DI_OAUTH_2_CLIENT_REVOCATION_ADMIN"", ""SCOPE_GCX_PET_ADMIN_READ"", ""SCOPE_CONNECT_NON_SOCIAL_SHARED_READ"", ""SCOPE_DI_OAUTH_2_PRERELEASE_PERMISSIONS_ADMIN_WRITE"", ""SCOPE_DI_OAUTH_2_TOKEN_ADMIN"", ""SCOPE_ATP_WRITE"", ""SCOPE_GCX_KID_READ"", ""ROLE_CONNECTUSER"", ""ROLE_FITNESS_USER"", ""ROLE_WELLNESS_USER"", ""ROLE_GARMIN_USER""]",2325.468994140625,1416.946
